Species,Replicate,Dose,Time_h,RawOD
KT2440,2,20,22.75,0.040319385
KT2440,2,15,22.75,3.337549103
KT2440,2,10,22.75,6.022349718
KT2440,2,5,22.75,5.849045645
KT2440,2,2,22.75,5.86059925
KT2440,2,1,22.75,5.86059925
KT2440,2,0,22.75,5.814384831
KT2440,3,90,22.75,0.09535044
KT2440,3,70,22.75,0.060689625
KT2440,3,50,22.75,0.087648037
KT2440,3,25,22.75,0.045284819
KT2440,3,20,22.75,0.040319385
KT2440,3,15,22.75,3.458507259
KT2440,3,10,22.75,6.072415339
KT2440,3,5,22.75,5.829789637
KT2440,3,2,22.75,5.856748048
KT2440,3,1,22.75,5.852896847
KT2440,3,0,22.75,5.802831226
KT2440,1,90,23,0.068392029
KT2440,1,70,23,0.049136021
KT2440,1,50,23,0.056838424
KT2440,1,25,23,0.037582416
KT2440,1,20,23,0.05375918
KT2440,1,15,23,3.041873612
KT2440,1,10,23,5.987688903
KT2440,1,5,23,5.906813669
KT2440,1,2,23,5.895260065
KT2440,1,1,23,5.829789637
KT2440,1,0,23,5.691146379
KT2440,2,90,23,0.07224323
KT2440,2,70,23,0.049136021
KT2440,2,50,23,0.052987222
KT2440,2,25,23,0.029880012
KT2440,2,20,23,0.040319385
KT2440,2,15,23,3.350988898
KT2440,2,10,23,6.033903322
KT2440,2,5,23,5.86059925
KT2440,2,2,23,5.864450452
KT2440,2,1,23,5.872152855
KT2440,2,0,23,5.822087234
KT2440,3,90,23,0.09535044
KT2440,3,70,23,0.087648037
KT2440,3,50,23,0.091499238
KT2440,3,25,23,0.045284819
KT2440,3,20,23,0.044799317
KT2440,3,15,23,3.476426985
KT2440,3,10,23,6.064712935
KT2440,3,5,23,5.841343242
KT2440,3,2,23,5.86059925
KT2440,3,1,23,5.86059925
KT2440,3,0,23,5.798980024
KT2440,1,90,23.25,0.07211043
KT2440,1,70,23.25,0.04900322
KT2440,1,50,23.25,0.064408027
KT2440,1,25,23.25,0.037449616
KT2440,1,20,23.25,0.05375918
KT2440,1,15,23.25,3.041873612
KT2440,1,10,23.25,5.983704901
KT2440,1,5,23.25,5.902829668
KT2440,1,2,23.25,5.887424861
KT2440,1,1,23.25,5.852764047
KT2440,1,0,23.25,5.679459974
KT2440,2,90,23.25,0.07211043
KT2440,2,70,23.25,0.045152019
KT2440,2,50,23.25,0.052854422
KT2440,2,25,23.25,0.029747212
KT2440,2,20,23.25,0.040319385
KT2440,2,15,23.25,3.359948762
KT2440,2,10,23.25,6.037621724
KT2440,2,5,23.25,5.864317652
KT2440,2,2,23.25,5.864317652
KT2440,2,1,23.25,5.864317652
KT2440,2,0,23.25,5.814252031
KT2440,3,90,23.25,0.09521764
KT2440,3,70,23.25,0.079812833
KT2440,3,50,23.25,0.083664035
KT2440,3,25,23.25,0.045152019
KT2440,3,20,23.25,0.049279249
KT2440,3,15,23.25,3.485386849
KT2440,3,10,23.25,6.037621724
KT2440,3,5,23.25,5.841210442
KT2440,3,2,23.25,5.856615248
KT2440,3,1,23.25,5.864317652
KT2440,3,0,23.25,5.810400829
KT2440,1,90,23.5,0.067993628
KT2440,1,70,23.5,0.04873762
KT2440,1,50,23.5,0.060291225
KT2440,1,25,23.5,0.037184016
KT2440,1,20,23.5,0.058239112
KT2440,1,15,23.5,3.046353544
KT2440,1,10,23.5,6.002695309
KT2440,1,5,23.5,5.88330806
KT2440,1,2,23.5,5.879456858
KT2440,1,1,23.5,5.875605656
KT2440,1,0,23.5,5.671491971
KT2440,2,90,23.5,0.07184483
KT2440,2,70,23.5,0.044886419
KT2440,2,50,23.5,0.056440024
KT2440,2,25,23.5,0.029481612
KT2440,2,20,23.5,0.040319385
KT2440,2,15,23.5,3.364428693
KT2440,2,10,23.5,6.045058527
KT2440,2,5,23.5,5.864052051
KT2440,2,2,23.5,5.864052051
KT2440,2,1,23.5,5.856349648
KT2440,2,0,23.5,5.813986431
KT2440,3,90,23.5,0.09495204
KT2440,3,70,23.5,0.064142427
KT2440,3,50,23.5,0.075696032
KT2440,3,25,23.5,0.044886419
KT2440,3,20,23.5,0.044799317
KT2440,3,15,23.5,3.494346712
KT2440,3,10,23.5,6.021951317
KT2440,3,5,23.5,5.840944842
KT2440,3,2,23.5,5.848647245
KT2440,3,1,23.5,5.86020085
KT2440,3,0,23.5,5.813986431
KT2440,1,90,23.75,0.067860828
KT2440,1,70,23.75,0.04860482
KT2440,1,50,23.75,0.056307224
KT2440,1,25,23.75,0.037051215
KT2440,1,20,23.75,0.058239112
KT2440,1,15,23.75,3.059793339
KT2440,1,10,23.75,5.9794553
KT2440,1,5,23.75,5.879324058
KT2440,1,2,23.75,5.875472856
KT2440,1,1,23.75,5.867770453
KT2440,1,0,23.75,5.652103163
KT2440,2,90,23.75,0.07171203
KT2440,2,70,23.75,0.044753619
KT2440,2,50,23.75,0.052456022
KT2440,2,25,23.75,0.029348812
KT2440,2,20,23.75,0.044799317
KT2440,2,15,23.75,3.30170965
KT2440,2,10,23.75,6.056479332
KT2440,2,5,23.75,5.863919251
KT2440,2,2,23.75,5.863919251
KT2440,2,1,23.75,5.863919251
KT2440,2,0,23.75,5.825407235
KT2440,3,90,23.75,0.09481924
KT2440,3,70,23.75,0.083265635
KT2440,3,50,23.75,0.083265635
KT2440,3,25,23.75,0.040902417
KT2440,3,20,23.75,0.044799317
KT2440,3,15,23.75,3.507786507
KT2440,3,10,23.75,6.010264913
KT2440,3,5,23.75,5.840812042
KT2440,3,2,23.75,5.848514445
KT2440,3,1,23.75,5.863919251
KT2440,3,0,23.75,5.817704832
KT2440,1,90,24,0.067993628
KT2440,1,70,24,0.04873762
KT2440,1,50,24,0.056440024
KT2440,1,25,24,0.037184016
KT2440,1,20,24,0.058239112
KT2440,1,15,24,3.064273271
KT2440,1,10,24,5.964183293
KT2440,1,5,24,5.875605656
KT2440,1,2,24,5.86020085
KT2440,1,1,24,5.852498447
KT2440,1,0,24,5.652235963
KT2440,2,90,24,0.07184483
KT2440,2,70,24,0.044886419
KT2440,2,50,24,0.056440024
KT2440,2,25,24,0.029481612
KT2440,2,20,24,0.040319385
KT2440,2,15,24,3.256910333
KT2440,2,10,24,6.068165737
KT2440,2,5,24,5.871754455
KT2440,2,2,24,5.867903253
KT2440,2,1,24,5.867903253
KT2440,2,0,24,5.821688834
KT2440,3,90,24,0.09495204
KT2440,3,70,24,0.079547233
KT2440,3,50,24,0.079547233
KT2440,3,25,24,0.044886419
KT2440,3,20,24,0.044799317
KT2440,3,15,24,3.512266439
KT2440,3,10,24,6.006546511
KT2440,3,5,24,5.844796043
KT2440,3,2,24,5.852498447
KT2440,3,1,24,5.864052051
KT2440,3,0,24,5.817837632
KT2440,1,90,24.25,0.068126428
KT2440,1,70,24.25,0.04887042
KT2440,1,50,24.25,0.056572824
KT2440,1,25,24.25,0.037316816
KT2440,1,20,24.25,0.058239112
KT2440,1,15,24.25,3.077713066
KT2440,1,10,24.25,5.960464892
KT2440,1,5,24.25,5.868036053
KT2440,1,2,24.25,5.848780045
KT2440,1,1,24.25,5.829524037
KT2440,1,0,24.25,5.640815158
KT2440,2,90,24.25,0.07197763
KT2440,2,70,24.25,0.045019219
KT2440,2,50,24.25,0.052721622
KT2440,2,25,24.25,0.029614412
KT2440,2,20,24.25,0.040319385
KT2440,2,15,24.25,3.279309991
KT2440,2,10,24.25,6.079852142
KT2440,2,5,24.25,5.875738456
KT2440,2,2,24.25,5.868036053
KT2440,2,1,24.25,5.871887255
KT2440,2,0,24.25,5.825672835
KT2440,3,90,24.25,0.09508484
KT2440,3,70,24.25,0.075828832
KT2440,3,50,24.25,0.075828832
KT2440,3,25,24.25,0.041168017
KT2440,3,20,24.25,0.044799317
KT2440,3,15,24.25,3.449547395
KT2440,3,10,24.25,5.998976908
KT2440,3,5,24.25,5.848780045
KT2440,3,2,24.25,5.856482448
KT2440,3,1,24.25,5.864184852
KT2440,3,0,24.25,5.817970432
KT2440,1,90,24.5,0.067860828
KT2440,1,70,24.5,0.04860482
KT2440,1,50,24.5,0.056307224
KT2440,1,25,24.5,0.037051215
KT2440,1,20,24.5,0.062719044
KT2440,1,15,24.5,3.073233134
KT2440,1,10,24.5,5.967901695
KT2440,1,5,24.5,5.856216848
KT2440,1,2,24.5,5.833109639
KT2440,1,1,24.5,5.829258437
KT2440,1,0,24.5,5.628995953
KT2440,2,90,24.5,0.07171203
KT2440,2,70,24.5,0.044753619
KT2440,2,50,24.5,0.060158425
KT2440,2,25,24.5,0.033200014
KT2440,2,20,24.5,0.044799317
KT2440,2,15,24.5,3.288269855
KT2440,2,10,24.5,6.091140146
KT2440,2,5,24.5,5.875472856
KT2440,2,2,24.5,5.863919251
KT2440,2,1,24.5,5.871621655
KT2440,2,0,24.5,5.821556034
KT2440,3,90,24.5,0.09481924
KT2440,3,70,24.5,0.079414433
KT2440,3,50,24.5,0.079414433
KT2440,3,25,24.5,0.044753619
KT2440,3,20,24.5,0.044799317
KT2440,3,15,24.5,3.395788215
KT2440,3,10,24.5,5.994860106
KT2440,3,5,24.5,5.848514445
KT2440,3,2,24.5,5.856216848
KT2440,3,1,24.5,5.863919251
KT2440,3,0,24.5,5.817704832
KT2440,1,90,24.75,0.068126428
KT2440,1,70,24.75,0.04887042
KT2440,1,50,24.75,0.060424025
KT2440,1,25,24.75,0.037316816
KT2440,1,20,24.75,0.062719044
KT2440,1,15,24.75,3.077713066
KT2440,1,10,24.75,5.968167295
KT2440,1,5,24.75,5.848780045
KT2440,1,2,24.75,5.829524037
KT2440,1,1,24.75,5.841077642
KT2440,1,0,24.75,5.625410352
KT2440,2,90,24.75,0.075828832
KT2440,2,70,24.75,0.04887042
KT2440,2,50,24.75,0.060424025
KT2440,2,25,24.75,0.029614412
KT2440,2,20,24.75,0.044799317
KT2440,2,15,24.75,3.30170965
KT2440,2,10,24.75,6.110661755
KT2440,2,5,24.75,5.891143263
KT2440,2,2,24.75,5.875738456
KT2440,2,1,24.75,5.875738456
KT2440,2,0,24.75,5.829524037
KT2440,3,90,24.75,0.091233638
KT2440,3,70,24.75,0.07197763
KT2440,3,50,24.75,0.091233638
KT2440,3,25,24.75,0.045019219
KT2440,3,20,24.75,0.044799317
KT2440,3,15,24.75,3.418187873
KT2440,3,10,24.75,6.010530513
KT2440,3,5,24.75,5.856482448
KT2440,3,2,24.75,5.864184852
KT2440,3,1,24.75,5.871887255
KT2440,3,0,24.75,5.825672835
KT2440,1,90,25,0.067993628
KT2440,1,70,25,0.04873762
KT2440,1,50,25,0.060291225
KT2440,1,25,25,0.037184016
KT2440,1,20,25,0.067198975
KT2440,1,15,25,3.077713066
KT2440,1,10,25,5.968034495
KT2440,1,5,25,5.833242439
KT2440,1,2,25,5.813986431
KT2440,1,1,25,5.840944842
KT2440,1,0,25,5.606021544
KT2440,2,90,25,0.07184483
KT2440,2,70,25,0.044886419
KT2440,2,50,25,0.052588822
KT2440,2,25,25,0.029481612
KT2440,2,20,25,0.044799317
KT2440,2,15,25,3.310669513
KT2440,2,10,25,6.114380156
KT2440,2,5,25,5.887159261
KT2440,2,2,25,5.871754455
KT2440,2,1,25,5.864052051
KT2440,2,0,25,5.829391237
KT2440,3,90,25,0.091100838
KT2440,3,70,25,0.067993628
KT2440,3,50,25,0.07184483
KT2440,3,25,25,0.044886419
KT2440,3,20,25,0.044799317
KT2440,3,15,25,3.431627668
KT2440,3,10,25,6.006546511
KT2440,3,5,25,5.852498447
KT2440,3,2,25,5.86020085
KT2440,3,1,25,5.864052051
KT2440,3,0,25,5.821688834
KT2440,1,90,25.25,0.067993628
KT2440,1,70,25.25,0.04873762
KT2440,1,50,25.25,0.060291225
KT2440,1,25,25.25,0.037184016
KT2440,1,20,25.25,0.067198975
KT2440,1,15,25.25,3.077713066
KT2440,1,10,25.25,5.952629689
KT2440,1,5,25.25,5.817837632
KT2440,1,2,25.25,5.802432826
KT2440,1,1,25.25,5.829391237
KT2440,1,0,25.25,5.590616737
KT2440,2,90,25.25,0.07184483
KT2440,2,70,25.25,0.044886419
KT2440,2,50,25.25,0.056440024
KT2440,2,25,25.25,0.029481612
KT2440,2,20,25.25,0.044799317
KT2440,2,15,25.25,3.324109308
KT2440,2,10,25.25,6.122082559
KT2440,2,5,25.25,5.891010463
KT2440,2,2,25.25,5.871754455
KT2440,2,1,25.25,5.875605656
KT2440,2,0,25.25,5.821688834
KT2440,3,90,25.25,0.091100838
KT2440,3,70,25.25,0.083398435
KT2440,3,50,25.25,0.079547233
KT2440,3,25,25.25,0.044886419
KT2440,3,20,25.25,0.044799317
KT2440,3,15,25.25,3.449547395
KT2440,3,10,25.25,6.006546511
KT2440,3,5,25.25,5.856349648
KT2440,3,2,25.25,5.864052051
KT2440,3,1,25.25,5.867903253
KT2440,3,0,25.25,5.829391237
KT2440,1,90,25.5,0.063876827
KT2440,1,70,25.5,0.04847202
KT2440,1,50,25.5,0.056174423
KT2440,1,25,25.5,0.036918415
KT2440,1,20,25.5,0.071678907
KT2440,1,15,25.5,3.077713066
KT2440,1,10,25.5,5.944661685
KT2440,1,5,25.5,5.806018427
KT2440,1,2,25.5,5.775208814
KT2440,1,1,25.5,5.817572032
KT2440,1,0,25.5,5.571095129
KT2440,2,90,25.5,0.07157923
KT2440,2,70,25.5,0.044620819
KT2440,2,50,25.5,0.056174423
KT2440,2,25,25.5,0.029216012
KT2440,2,20,25.5,0.044799317
KT2440,2,15,25.5,3.333069171
KT2440,2,10,25.5,6.129519362
KT2440,2,5,25.5,5.894596064
KT2440,2,2,25.5,5.879191258
KT2440,2,1,25.5,5.871488855
KT2440,2,0,25.5,5.821423234
KT2440,3,90,25.5,0.090835238
KT2440,3,70,25.5,0.063876827
KT2440,3,50,25.5,0.075430432
KT2440,3,25,25.5,0.044620819
KT2440,3,20,25.5,0.044799317
KT2440,3,15,25.5,3.458507259
KT2440,3,10,25.5,6.017834516
KT2440,3,5,25.5,5.85993525
KT2440,3,2,25.5,5.871488855
KT2440,3,1,25.5,5.871488855
KT2440,3,0,25.5,5.832976838
KT2440,1,90,25.75,0.064009627
KT2440,1,70,25.75,0.04860482
KT2440,1,50,25.75,0.056307224
KT2440,1,25,25.75,0.037051215
KT2440,1,20,25.75,0.071678907
KT2440,1,15,25.75,3.077713066
KT2440,1,10,25.75,5.93324088
KT2440,1,5,25.75,5.783044018
KT2440,1,2,25.75,5.759936808
KT2440,1,1,25.75,5.794597622
KT2440,1,0,25.75,5.559674324
KT2440,2,90,25.75,0.07171203
KT2440,2,70,25.75,0.044753619
KT2440,2,50,25.75,0.052456022
KT2440,2,25,25.75,0.029348812
KT2440,2,20,25.75,0.044799317
KT2440,2,15,25.75,3.350988898
KT2440,2,10,25.75,6.129652163
KT2440,2,5,25.75,5.894728864
KT2440,2,2,25.75,5.879324058
KT2440,2,1,25.75,5.871621655
KT2440,2,0,25.75,5.817704832
KT2440,3,90,25.75,0.090968038
KT2440,3,70,25.75,0.07171203
KT2440,3,50,25.75,0.07171203
KT2440,3,25,25.75,0.044753619
KT2440,3,20,25.75,0.049279249
KT2440,3,15,25.75,3.471947054
KT2440,3,10,25.75,6.029520921
KT2440,3,5,25.75,5.863919251
KT2440,3,2,25.75,5.86006805
KT2440,3,1,25.75,5.867770453
KT2440,3,0,25.75,5.829258437
KT2440,1,90,26,0.064275227
KT2440,1,70,26,0.04887042
KT2440,1,50,26,0.056572824
KT2440,1,25,26,0.037316816
KT2440,1,20,26,0.076158839
KT2440,1,15,26,3.077713066
KT2440,1,10,26,5.887292061
KT2440,1,5,26,5.775607215
KT2440,1,2,26,5.737095198
KT2440,1,1,26,5.783309618
KT2440,1,0,26,5.52527911
KT2440,2,90,26,0.07197763
KT2440,2,70,26,0.045019219
KT2440,2,50,26,0.04887042
KT2440,2,25,26,0.029614412
KT2440,2,20,26,0.044799317
KT2440,2,15,26,3.35546883
KT2440,2,10,26,6.126066561
KT2440,2,5,26,5.898845666
KT2440,2,2,26,5.879589658
KT2440,2,1,26,5.871887255
KT2440,2,0,26,5.817970432
KT2440,3,90,26,0.091233638
KT2440,3,70,26,0.07197763
KT2440,3,50,26,0.075828832
KT2440,3,25,26,0.045019219
KT2440,3,20,26,0.044799317
KT2440,3,15,26,3.480906917
KT2440,3,10,26,6.045191327
KT2440,3,5,26,5.864184852
KT2440,3,2,26,5.856482448
KT2440,3,1,26,5.868036053
KT2440,3,0,26,5.829524037
KT2440,1,90,26.25,0.064142427
KT2440,1,70,26.25,0.04873762
KT2440,1,50,26.25,0.056440024
KT2440,1,25,26.25,0.037184016
KT2440,1,20,26.25,0.076158839
KT2440,1,15,26.25,3.082192997
KT2440,1,10,26.25,5.848647245
KT2440,1,5,26.25,5.756218406
KT2440,1,2,26.25,5.729259995
KT2440,1,1,26.25,5.779325616
KT2440,1,0,26.25,5.47893189
KT2440,2,90,26.25,0.07184483
KT2440,2,70,26.25,0.041035217
KT2440,2,50,26.25,0.04873762
KT2440,2,25,26.25,0.029481612
KT2440,2,20,26.25,0.044799317
KT2440,2,15,26.25,3.359948762
KT2440,2,10,26.25,6.129784963
KT2440,2,5,26.25,5.906415269
KT2440,2,2,26.25,5.879456858
KT2440,2,1,26.25,5.875605656
KT2440,2,0,26.25,5.817837632
KT2440,3,90,26.25,0.091100838
KT2440,3,70,26.25,0.07184483
KT2440,3,50,26.25,0.087249636
KT2440,3,25,26.25,0.041035217
KT2440,3,20,26.25,0.049279249
KT2440,3,15,26.25,3.494346712
KT2440,3,10,26.25,6.056612132
KT2440,3,5,26.25,5.867903253
KT2440,3,2,26.25,5.86020085
KT2440,3,1,26.25,5.871754455
KT2440,3,0,26.25,5.825540035
KT2440,1,90,26.5,0.064275227
KT2440,1,70,26.5,0.04887042
KT2440,1,50,26.5,0.056572824
KT2440,1,25,26.5,0.037316816
KT2440,1,20,26.5,0.08063877
KT2440,1,15,26.5,3.086672929
KT2440,1,10,26.5,5.791012021
KT2440,1,5,26.5,5.752500005
KT2440,1,2,26.5,5.729392795
KT2440,1,1,26.5,5.783309618
KT2440,1,0,26.5,5.390487054
KT2440,2,90,26.5,0.07197763
KT2440,2,70,26.5,0.045019219
KT2440,2,50,26.5,0.056572824
KT2440,2,25,26.5,0.029614412
KT2440,2,20,26.5,0.044799317
KT2440,2,15,26.5,3.377868488
KT2440,2,10,26.5,6.133768964
KT2440,2,5,26.5,5.918101674
KT2440,2,2,26.5,5.898845666
KT2440,2,1,26.5,5.879589658
KT2440,2,0,26.5,5.825672835
KT2440,3,90,26.5,0.091233638
KT2440,3,70,26.5,0.060424025
KT2440,3,50,26.5,0.075828832
KT2440,3,25,26.5,0.045019219
KT2440,3,20,26.5,0.049279249
KT2440,3,15,26.5,3.512266439
KT2440,3,10,26.5,6.072149738
KT2440,3,5,26.5,5.875738456
KT2440,3,2,26.5,5.864184852
KT2440,3,1,26.5,5.875738456
KT2440,3,0,26.5,5.829524037
KT2440,1,90,26.75,0.067993628
KT2440,1,70,26.75,0.04873762
KT2440,1,50,26.75,0.056440024
KT2440,1,25,26.75,0.037184016
KT2440,1,20,26.75,0.085118702
KT2440,1,15,26.75,3.077713066
KT2440,1,10,26.75,5.76392081
KT2440,1,5,26.75,5.713855189
KT2440,1,2,26.75,5.713855189
KT2440,1,1,26.75,5.752367205
KT2440,1,0,26.75,5.355693439
KT2440,2,90,26.75,0.07184483
KT2440,2,70,26.75,0.044886419
KT2440,2,50,26.75,0.052588822
KT2440,2,25,26.75,0.029481612
KT2440,2,20,26.75,0.044799317
KT2440,2,15,26.75,3.373388557
KT2440,2,10,26.75,6.122082559
KT2440,2,5,26.75,5.917968874
KT2440,2,2,26.75,5.898712866
KT2440,2,1,26.75,5.879456858
KT2440,2,0,26.75,5.821688834
KT2440,3,90,26.75,0.091100838
KT2440,3,70,26.75,0.067993628
KT2440,3,50,26.75,0.083398435
KT2440,3,25,26.75,0.041035217
KT2440,3,20,26.75,0.049279249
KT2440,3,15,26.75,3.512266439
KT2440,3,10,26.75,6.07586814
KT2440,3,5,26.75,5.875605656
KT2440,3,2,26.75,5.86020085
KT2440,3,1,26.75,5.875605656
KT2440,3,0,26.75,5.833242439
KT2440,1,90,27,0.063876827
KT2440,1,70,27,0.04847202
KT2440,1,50,27,0.056174423
KT2440,1,25,27,0.036918415
KT2440,1,20,27,0.089598634
KT2440,1,15,27,3.086672929
KT2440,1,10,27,5.744399201
KT2440,1,5,27,5.675077572
KT2440,1,2,27,5.713589589
KT2440,1,1,27,5.732845597
KT2440,1,0,27,5.289957411
KT2440,2,90,27,0.07157923
KT2440,2,70,27,0.044620819
KT2440,2,50,27,0.052323222
KT2440,2,25,27,0.029216012
KT2440,2,20,27,0.049279249
KT2440,2,15,27,3.395788215
KT2440,2,10,27,6.121816959
KT2440,2,5,27,5.917703274
KT2440,2,2,27,5.906149669
KT2440,2,1,27,5.883042459
KT2440,2,0,27,5.81372083
KT2440,3,90,27,0.090835238
KT2440,3,70,27,0.079281633
KT2440,3,50,27,0.079281633
KT2440,3,25,27,0.040769617
KT2440,3,20,27,0.049279249
KT2440,3,15,27,3.525706234
KT2440,3,10,27,6.083304943
KT2440,3,5,27,5.879191258
KT2440,3,2,27,5.85993525
KT2440,3,1,27,5.875340056
KT2440,3,0,27,5.832976838
KT2440,1,90,27.25,0.064142427
KT2440,1,70,27.25,0.04873762
KT2440,1,50,27.25,0.056440024
KT2440,1,25,27.25,0.037184016
KT2440,1,20,27.25,0.089598634
KT2440,1,15,27.25,3.086672929
KT2440,1,10,27.25,5.686896777
KT2440,1,5,27.25,5.648384761
KT2440,1,2,27.25,5.706152785
KT2440,1,1,27.25,5.71770639
KT2440,1,0,27.25,5.197794173
KT2440,2,90,27.25,0.07184483
KT2440,2,70,27.25,0.044886419
KT2440,2,50,27.25,0.056440024
KT2440,2,25,27.25,0.029481612
KT2440,2,20,27.25,0.049279249
KT2440,2,15,27.25,3.404748078
KT2440,2,10,27.25,6.122082559
KT2440,2,5,27.25,5.921820076
KT2440,2,2,27.25,5.906415269
KT2440,2,1,27.25,5.887159261
KT2440,2,0,27.25,5.813986431
KT2440,3,90,27.25,0.091100838
KT2440,3,70,27.25,0.075696032
KT2440,3,50,27.25,0.07184483
KT2440,3,25,27.25,0.041035217
KT2440,3,20,27.25,0.049279249
KT2440,3,15,27.25,3.539146029
KT2440,3,10,27.25,6.091272946
KT2440,3,5,27.25,5.879456858
KT2440,3,2,27.25,5.86020085
KT2440,3,1,27.25,5.879456858
KT2440,3,0,27.25,5.825540035
KT2440,1,90,27.5,0.064142427
KT2440,1,70,27.5,0.04873762
KT2440,1,50,27.5,0.056440024
KT2440,1,25,27.5,0.037184016
KT2440,1,20,27.5,0.098558497
KT2440,1,15,27.5,3.091152861
KT2440,1,10,27.5,5.710003987
KT2440,1,5,27.5,5.625277552
KT2440,1,2,27.5,5.702301584
KT2440,1,1,27.5,5.710003987
KT2440,1,0,27.5,5.101514133
KT2440,2,90,27.5,0.07184483
KT2440,2,70,27.5,0.044886419
KT2440,2,50,27.5,0.052588822
KT2440,2,25,27.5,0.029481612
KT2440,2,20,27.5,0.05375918
KT2440,2,15,27.5,3.422667805
KT2440,2,10,27.5,6.129784963
KT2440,2,5,27.5,5.921820076
KT2440,2,2,27.5,5.906415269
KT2440,2,1,27.5,5.887159261
KT2440,2,0,27.5,5.806284027
KT2440,3,90,27.5,0.091100838
KT2440,3,70,27.5,0.07184483
KT2440,3,50,27.5,0.075696032
KT2440,3,25,27.5,0.041035217
KT2440,3,20,27.5,0.049279249
KT2440,3,15,27.5,3.552585824
KT2440,3,10,27.5,6.09897535
KT2440,3,5,27.5,5.879456858
KT2440,3,2,27.5,5.856349648
KT2440,3,1,27.5,5.879456858
KT2440,3,0,27.5,5.825540035
KT2440,1,90,27.75,0.064275227
KT2440,1,70,27.75,0.04887042
KT2440,1,50,27.75,0.056572824
KT2440,1,25,27.75,0.037316816
KT2440,1,20,27.75,0.098558497
KT2440,1,15,27.75,3.086672929
KT2440,1,10,27.75,5.706285586
KT2440,1,5,27.75,5.606154344
KT2440,1,2,27.75,5.683178376
KT2440,1,1,27.75,5.706285586
KT2440,1,0,27.75,5.005366893
KT2440,2,90,27.75,0.07197763
KT2440,2,70,27.75,0.045019219
KT2440,2,50,27.75,0.052721622
KT2440,2,25,27.75,0.029614412
KT2440,2,20,27.75,0.049279249
KT2440,2,15,27.75,3.427147737
KT2440,2,10,27.75,6.126066561
KT2440,2,5,27.75,5.925804077
KT2440,2,2,27.75,5.894994464
KT2440,2,1,27.75,5.887292061
KT2440,2,0,27.75,5.798714424
KT2440,3,90,27.75,0.091233638
KT2440,3,70,27.75,0.064275227
KT2440,3,50,27.75,0.079680033
KT2440,3,25,27.75,0.045019219
KT2440,3,20,27.75,0.049279249
KT2440,3,15,27.75,3.561545687
KT2440,3,10,27.75,6.102959351
KT2440,3,5,27.75,5.879589658
KT2440,3,2,27.75,5.86033365
KT2440,3,1,27.75,5.879589658
KT2440,3,0,27.75,5.817970432
KT2440,1,90,28,0.064142427
KT2440,1,70,28,0.04873762
KT2440,1,50,28,0.056440024
KT2440,1,25,28,0.037184016
KT2440,1,20,28,0.10751836
KT2440,1,15,28,3.086672929
KT2440,1,10,28,5.663789568
KT2440,1,5,28,5.590616737
KT2440,1,2,28,5.671491971
KT2440,1,1,28,5.686896777
KT2440,1,0,28,4.920507657
KT2440,2,90,28,0.07184483
KT2440,2,70,28,0.044886419
KT2440,2,50,28,0.052588822
KT2440,2,25,28,0.029481612
KT2440,2,20,28,0.049279249
KT2440,2,15,28,3.440587532
KT2440,2,10,28,6.122082559
KT2440,2,5,28,5.925671277
KT2440,2,2,28,5.887159261
KT2440,2,1,28,5.891010463
KT2440,2,0,28,5.798581624
KT2440,3,90,28,0.091100838
KT2440,3,70,28,0.067993628
KT2440,3,50,28,0.079547233
KT2440,3,25,28,0.041035217
KT2440,3,20,28,0.049279249
KT2440,3,15,28,3.574985482
KT2440,3,10,28,6.102826551
KT2440,3,5,28,5.879456858
KT2440,3,2,28,5.856349648
KT2440,3,1,28,5.875605656
KT2440,3,0,28,5.817837632
KT2440,1,90,28.25,0.064009627
KT2440,1,70,28.25,0.04860482
KT2440,1,50,28.25,0.056307224
KT2440,1,25,28.25,0.037051215
KT2440,1,20,28.25,0.111998292
KT2440,1,15,28.25,3.086672929
KT2440,1,10,28.25,5.671359171
KT2440,1,5,28.25,5.582781534
KT2440,1,2,28.25,5.64440076
KT2440,1,1,28.25,5.663656768
KT2440,1,0,28.25,4.816392413
KT2440,2,90,28.25,0.07171203
KT2440,2,70,28.25,0.04860482
KT2440,2,50,28.25,0.052456022
KT2440,2,25,28.25,0.029348812
KT2440,2,20,28.25,0.049279249
KT2440,2,15,28.25,3.454027327
KT2440,2,10,28.25,6.114247356
KT2440,2,5,28.25,5.929389679
KT2440,2,2,28.25,5.883175259
KT2440,2,1,28.25,5.890877663
KT2440,2,0,28.25,5.783044018
KT2440,3,90,28.25,0.090968038
KT2440,3,70,28.25,0.07171203
KT2440,3,50,28.25,0.07171203
KT2440,3,25,28.25,0.040902417
KT2440,3,20,28.25,0.049279249
KT2440,3,15,28.25,3.588425277
KT2440,3,10,28.25,6.102693751
KT2440,3,5,28.25,5.879324058
KT2440,3,2,28.25,5.852365647
KT2440,3,1,28.25,5.887026461
KT2440,3,0,28.25,5.817704832
KT2440,1,90,28.5,0.063611227
KT2440,1,70,28.5,0.04820642
KT2440,1,50,28.5,0.055908823
KT2440,1,25,28.5,0.036652815
KT2440,1,20,28.5,0.116478224
KT2440,1,15,28.5,3.082192997
KT2440,1,10,28.5,5.690216779
KT2440,1,5,28.5,5.559275924
KT2440,1,2,28.5,5.601639142
KT2440,1,1,28.5,5.632448755
KT2440,1,0,28.5,4.738969981
KT2440,2,90,28.5,0.07131363
