Time,Plate,Well,Raw_od,hour,Well_id,Plt_well,Well_row,Well_column,Condition,Ratio,XMIC,MIC ug/ml,Raw_od_min,OD,Plt_Cond_Ratio_Time,mean_OD_zero,Fit
5:59:34,1,E10,0.367,5.99278,SPL149,1 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.204,0.163,1 - 20MSynComm+ SF - 2+18 - 5:59:34,0.17,0.958823529
6:59:35,1,E10,0.371,6.99306,SPL149,1 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.204,0.167,1 - 20MSynComm+ SF - 2+18 - 6:59:35,0.172,0.970930233
7:59:36,1,E10,0.373,7.99333,SPL149,1 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.204,0.169,1 - 20MSynComm+ SF - 2+18 - 7:59:36,0.171666667,0.984466019
8:59:37,1,E10,0.375,8.99361,SPL149,1 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.204,0.171,1 - 20MSynComm+ SF - 2+18 - 8:59:37,0.171333333,0.998054475
9:59:38,1,E10,0.38,9.99389,SPL149,1 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.204,0.176,1 - 20MSynComm+ SF - 2+18 - 9:59:38,0.172,1.023255814
10:59:39,1,E10,0.391,10.99417,SPL149,1 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.204,0.187,1 - 20MSynComm+ SF - 2+18 - 10:59:39,0.178666667,1.046641791
11:59:40,1,E10,0.4,11.99444,SPL149,1 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.204,0.196,1 - 20MSynComm+ SF - 2+18 - 11:59:40,0.186333333,1.051878354
12:59:41,1,E10,0.408,12.99472,SPL149,1 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.204,0.204,1 - 20MSynComm+ SF - 2+18 - 12:59:41,0.193666667,1.053356282
13:59:42,1,E10,0.42,13.995,SPL149,1 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.204,0.216,1 - 20MSynComm+ SF - 2+18 - 13:59:42,0.201333333,1.072847682
14:59:43,1,E10,0.42,14.99528,SPL149,1 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.204,0.216,1 - 20MSynComm+ SF - 2+18 - 14:59:43,0.212666667,1.015673981
15:59:44,1,E10,0.425,15.99556,SPL149,1 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.204,0.221,1 - 20MSynComm+ SF - 2+18 - 15:59:44,0.232666667,0.949856734
16:59:45,1,E10,0.434,16.99583,SPL149,1 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.204,0.23,1 - 20MSynComm+ SF - 2+18 - 16:59:45,0.277333333,0.829326923
17:59:44,1,E10,0.456,17.99556,SPL149,1 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.204,0.252,1 - 20MSynComm+ SF - 2+18 - 17:59:44,0.363,0.694214876
18:59:45,1,E10,0.493,18.99583,SPL149,1 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.204,0.289,1 - 20MSynComm+ SF - 2+18 - 18:59:45,0.462,0.625541126
19:59:47,1,E10,0.564,19.99639,SPL149,1 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.204,0.36,1 - 20MSynComm+ SF - 2+18 - 19:59:47,0.583666667,0.616790405
20:59:47,1,E10,0.701,20.99639,SPL149,1 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.204,0.497,1 - 20MSynComm+ SF - 2+18 - 20:59:47,0.659,0.754172989
21:59:49,1,E10,0.886,21.99694,SPL149,1 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.204,0.682,1 - 20MSynComm+ SF - 2+18 - 21:59:49,0.698333333,0.976610979
22:59:50,1,E10,1.068,22.99722,SPL149,1 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.204,0.864,1 - 20MSynComm+ SF - 2+18 - 22:59:50,0.712,1.213483146
23:59:51,1,E10,1.179,23.9975,SPL149,1 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.204,0.975,1 - 20MSynComm+ SF - 2+18 - 23:59:51,0.708333333,1.376470588
24:59:51,1,E10,1.209,24.9975,SPL149,1 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.204,1.005,1 - 20MSynComm+ SF - 2+18 - 24:59:51,0.709,1.417489422
25:59:52,1,E10,1.192,25.99778,SPL149,1 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.204,0.988,1 - 20MSynComm+ SF - 2+18 - 25:59:52,0.719666667,1.372857805
26:59:54,1,E10,1.176,26.99833,SPL149,1 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.204,0.972,1 - 20MSynComm+ SF - 2+18 - 26:59:54,0.734666667,1.323049002
27:59:54,1,E10,1.173,27.99833,SPL149,1 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.204,0.969,1 - 20MSynComm+ SF - 2+18 - 27:59:54,0.766666667,1.263913043
28:59:55,1,E10,1.161,28.99861,SPL149,1 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.204,0.957,1 - 20MSynComm+ SF - 2+18 - 28:59:55,0.805,1.188819876
29:59:56,1,E10,1.159,29.99889,SPL149,1 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.204,0.955,1 - 20MSynComm+ SF - 2+18 - 29:59:56,0.836,1.142344498
30:59:57,1,E10,1.16,30.99917,SPL149,1 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.204,0.956,1 - 20MSynComm+ SF - 2+18 - 30:59:57,0.863,1.107763615
31:59:58,1,E10,1.156,31.99944,SPL149,1 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.204,0.952,1 - 20MSynComm+ SF - 2+18 - 31:59:58,0.882666667,1.078549849
32:59:58,1,E10,1.157,32.99944,SPL149,1 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.204,0.953,1 - 20MSynComm+ SF - 2+18 - 32:59:58,0.907666667,1.049944914
34:00:00,1,E10,1.157,34,SPL149,1 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.204,0.953,1 - 20MSynComm+ SF - 2+18 - 34:00:00,0.922333333,1.033249006
35:00:01,1,E10,1.16,35.00028,SPL149,1 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.204,0.956,1 - 20MSynComm+ SF - 2+18 - 35:00:01,0.942,1.014861996
36:00:01,1,E10,1.161,36.00028,SPL149,1 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.204,0.957,1 - 20MSynComm+ SF - 2+18 - 36:00:01,0.955666667,1.001395187
37:00:02,1,E10,1.161,37.00056,SPL149,1 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.204,0.957,1 - 20MSynComm+ SF - 2+18 - 37:00:02,0.966666667,0.99
38:00:03,1,E10,1.164,38.00083,SPL149,1 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.204,0.96,1 - 20MSynComm+ SF - 2+18 - 38:00:03,0.976333333,0.983270741
39:00:04,1,E10,1.167,39.00111,SPL149,1 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.204,0.963,1 - 20MSynComm+ SF - 2+18 - 39:00:04,0.992,0.970766129
40:00:05,1,E10,1.169,40.00139,SPL149,1 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.204,0.965,1 - 20MSynComm+ SF - 2+18 - 40:00:05,0.983,0.981688708
41:00:06,1,E10,1.173,41.00167,SPL149,1 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.204,0.969,1 - 20MSynComm+ SF - 2+18 - 41:00:06,0.995333333,0.973543202
42:00:06,1,E10,1.175,42.00167,SPL149,1 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.204,0.971,1 - 20MSynComm+ SF - 2+18 - 42:00:06,1.003,0.968095713
43:00:08,1,E10,1.176,43.00222,SPL149,1 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.204,0.972,1 - 20MSynComm+ SF - 2+18 - 43:00:08,0.995,0.976884422
44:00:09,1,E10,1.176,44.0025,SPL149,1 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.204,0.972,1 - 20MSynComm+ SF - 2+18 - 44:00:09,0.991,0.980827447
45:00:09,1,E10,1.174,45.0025,SPL149,1 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.204,0.97,1 - 20MSynComm+ SF - 2+18 - 45:00:09,0.974666667,0.995212038
46:00:11,1,E10,1.172,46.00306,SPL149,1 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.204,0.968,1 - 20MSynComm+ SF - 2+18 - 46:00:11,0.987666667,0.980087749
47:00:11,1,E10,1.171,47.00306,SPL149,1 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.204,0.967,1 - 20MSynComm+ SF - 2+18 - 47:00:11,0.978666667,0.988079019
48:00:12,1,E10,1.169,48.00333,SPL149,1 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.204,0.965,1 - 20MSynComm+ SF - 2+18 - 48:00:12,0.965333333,0.999654696
0:00:34,2,E10,0.17,0.00944,SPL149,2 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.168,0.03,2 - 20MSynComm+ SF - 2+18 - 0:00:34,0.03,1
0:59:29,2,E10,0.168,0.99139,SPL149,2 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.168,0.03,2 - 20MSynComm+ SF - 2+18 - 0:59:29,0.03,1
1:59:31,2,E10,0.169,1.99194,SPL149,2 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.168,0.03,2 - 20MSynComm+ SF - 2+18 - 1:59:31,0.03,1
2:59:31,2,E10,0.178,2.99194,SPL149,2 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.168,0.03,2 - 20MSynComm+ SF - 2+18 - 2:59:31,0.03,1
3:59:33,2,E10,0.204,3.9925,SPL149,2 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.168,0.036,2 - 20MSynComm+ SF - 2+18 - 3:59:33,0.050333333,0.715231788
4:59:33,2,E10,0.262,4.9925,SPL149,2 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.168,0.094,2 - 20MSynComm+ SF - 2+18 - 4:59:33,0.112,0.839285714
5:59:34,2,E10,0.282,5.99278,SPL149,2 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.168,0.114,2 - 20MSynComm+ SF - 2+18 - 5:59:34,0.122,0.93442623
6:59:35,2,E10,0.287,6.99306,SPL149,2 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.168,0.119,2 - 20MSynComm+ SF - 2+18 - 6:59:35,0.124,0.959677419
7:59:36,2,E10,0.29,7.99333,SPL149,2 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.168,0.122,2 - 20MSynComm+ SF - 2+18 - 7:59:36,0.126333333,0.965699208
8:59:37,2,E10,0.294,8.99361,SPL149,2 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.168,0.126,2 - 20MSynComm+ SF - 2+18 - 8:59:37,0.127666667,0.98694517
9:59:38,2,E10,0.302,9.99389,SPL149,2 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.168,0.134,2 - 20MSynComm+ SF - 2+18 - 9:59:38,0.135333333,0.990147783
10:59:39,2,E10,0.314,10.99417,SPL149,2 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.168,0.146,2 - 20MSynComm+ SF - 2+18 - 10:59:39,0.145666667,1.00228833
11:59:40,2,E10,0.317,11.99444,SPL149,2 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.168,0.149,2 - 20MSynComm+ SF - 2+18 - 11:59:40,0.165,0.903030303
12:59:41,2,E10,0.325,12.99472,SPL149,2 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.168,0.157,2 - 20MSynComm+ SF - 2+18 - 12:59:41,0.218,0.720183486
13:59:42,2,E10,0.33,13.995,SPL149,2 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.168,0.162,2 - 20MSynComm+ SF - 2+18 - 13:59:42,0.285,0.568421053
14:59:43,2,E10,0.33,14.99528,SPL149,2 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.168,0.162,2 - 20MSynComm+ SF - 2+18 - 14:59:43,0.35,0.462857143
15:59:44,2,E10,0.334,15.99556,SPL149,2 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.168,0.166,2 - 20MSynComm+ SF - 2+18 - 15:59:44,0.366,0.453551913
16:59:44,2,E10,0.346,16.99556,SPL149,2 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.168,0.178,2 - 20MSynComm+ SF - 2+18 - 16:59:44,0.383666667,0.463944396
17:59:44,2,E10,0.368,17.99556,SPL149,2 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.168,0.2,2 - 20MSynComm+ SF - 2+18 - 17:59:44,0.412666667,0.484652666
18:59:45,2,E10,0.402,18.99583,SPL149,2 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.168,0.234,2 - 20MSynComm+ SF - 2+18 - 18:59:45,0.453333333,0.516176471
19:59:47,2,E10,0.473,19.99639,SPL149,2 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.168,0.305,2 - 20MSynComm+ SF - 2+18 - 19:59:47,0.498666667,0.611631016
20:59:47,2,E10,0.593,20.99639,SPL149,2 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.168,0.425,2 - 20MSynComm+ SF - 2+18 - 20:59:47,0.538,0.789962825
21:59:49,2,E10,0.756,21.99694,SPL149,2 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.168,0.588,2 - 20MSynComm+ SF - 2+18 - 21:59:49,0.56,1.05
22:59:50,2,E10,0.907,22.99722,SPL149,2 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.168,0.739,2 - 20MSynComm+ SF - 2+18 - 22:59:50,0.562333333,1.314167161
23:59:51,2,E10,0.97,23.9975,SPL149,2 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.168,0.802,2 - 20MSynComm+ SF - 2+18 - 23:59:51,0.567,1.414462081
24:59:52,2,E10,0.965,24.99778,SPL149,2 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.168,0.797,2 - 20MSynComm+ SF - 2+18 - 24:59:52,0.581,1.371772806
25:59:53,2,E10,0.95,25.99806,SPL149,2 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.168,0.782,2 - 20MSynComm+ SF - 2+18 - 25:59:53,0.606333333,1.289719626
26:59:54,2,E10,0.937,26.99833,SPL149,2 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.168,0.769,2 - 20MSynComm+ SF - 2+18 - 26:59:54,0.623666667,1.233030465
27:59:54,2,E10,0.928,27.99833,SPL149,2 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.168,0.76,2 - 20MSynComm+ SF - 2+18 - 27:59:54,0.641,1.185647426
28:59:55,2,E10,0.92,28.99861,SPL149,2 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.168,0.752,2 - 20MSynComm+ SF - 2+18 - 28:59:55,0.658666667,1.141700405
29:59:56,2,E10,0.919,29.99889,SPL149,2 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.168,0.751,2 - 20MSynComm+ SF - 2+18 - 29:59:56,0.673666667,1.114794656
30:59:57,2,E10,0.918,30.99917,SPL149,2 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.168,0.75,2 - 20MSynComm+ SF - 2+18 - 30:59:57,0.688333333,1.089588378
31:59:58,2,E10,0.919,31.99944,SPL149,2 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.168,0.751,2 - 20MSynComm+ SF - 2+18 - 31:59:58,0.704,1.066761364
32:59:58,2,E10,0.916,32.99944,SPL149,2 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.168,0.748,2 - 20MSynComm+ SF - 2+18 - 32:59:58,0.719,1.040333797
34:00:00,2,E10,0.917,34,SPL149,2 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.168,0.749,2 - 20MSynComm+ SF - 2+18 - 34:00:00,0.731,1.024623803
35:00:01,2,E10,0.917,35.00028,SPL149,2 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.168,0.749,2 - 20MSynComm+ SF - 2+18 - 35:00:01,0.743,1.00807537
36:00:02,2,E10,0.919,36.00056,SPL149,2 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.168,0.751,2 - 20MSynComm+ SF - 2+18 - 36:00:02,0.757666667,0.991201056
37:00:02,2,E10,0.921,37.00056,SPL149,2 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.168,0.753,2 - 20MSynComm+ SF - 2+18 - 37:00:02,0.766,0.983028721
38:00:03,2,E10,0.924,38.00083,SPL149,2 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.168,0.756,2 - 20MSynComm+ SF - 2+18 - 38:00:03,0.772666667,0.978429681
39:00:04,2,E10,0.928,39.00111,SPL149,2 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.168,0.76,2 - 20MSynComm+ SF - 2+18 - 39:00:04,0.772666667,0.983606557
40:00:05,2,E10,0.93,40.00139,SPL149,2 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.168,0.762,2 - 20MSynComm+ SF - 2+18 - 40:00:05,0.779,0.97817715
41:00:06,2,E10,0.936,41.00167,SPL149,2 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.168,0.768,2 - 20MSynComm+ SF - 2+18 - 41:00:06,0.776,0.989690722
42:00:07,2,E10,0.938,42.00194,SPL149,2 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.168,0.77,2 - 20MSynComm+ SF - 2+18 - 42:00:07,0.777666667,0.990141449
43:00:08,2,E10,0.944,43.00222,SPL149,2 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.168,0.776,2 - 20MSynComm+ SF - 2+18 - 43:00:08,0.771,1.006485084
44:00:09,2,E10,0.948,44.0025,SPL149,2 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.168,0.78,2 - 20MSynComm+ SF - 2+18 - 44:00:09,0.782,0.997442455
45:00:10,2,E10,0.95,45.00278,SPL149,2 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.168,0.782,2 - 20MSynComm+ SF - 2+18 - 45:00:10,0.772333333,1.012516185
46:00:11,2,E10,0.955,46.00306,SPL149,2 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.168,0.787,2 - 20MSynComm+ SF - 2+18 - 46:00:11,0.763666667,1.030554343
47:00:11,2,E10,0.956,47.00306,SPL149,2 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.168,0.788,2 - 20MSynComm+ SF - 2+18 - 47:00:11,0.767333333,1.026933102
48:00:12,2,E10,0.961,48.00333,SPL149,2 - SPL149,E,10,20MSynComm+ SF,2+18,1,0.22807,0.168,0.793,2 - 20MSynComm+ SF - 2+18 - 48:00:12,0.766666667,1.034347826
0:00:34,3,E10,0.236,0.00944,SPL149,3 - SPL149,E,10,20MSynComm+ SFP,2+18,1,0.22807,0.213,0.03,3 - 20MSynComm+ SFP - 2+18 - 0:00:34,0.03,1
0:59:29,3,E10,0.216,0.99139,SPL149,3 - SPL149,E,10,20MSynComm+ SFP,2+18,1,0.22807,0.213,0.03,3 - 20MSynComm+ SFP - 2+18 - 0:59:29,0.03,1
1:59:31,3,E10,0.213,1.99194,SPL149,3 - SPL149,E,10,20MSynComm+ SFP,2+18,1,0.22807,0.213,0.03,3 - 20MSynComm+ SFP - 2+18 - 1:59:31,0.03,1
2:59:31,3,E10,0.218,2.99194,SPL149,3 - SPL149,E,10,20MSynComm+ SFP,2+18,1,0.22807,0.213,0.03,3 - 20MSynComm+ SFP - 2+18 - 2:59:31,0.03,1
3:59:33,3,E10,0.237,3.9925,SPL149,3 - SPL149,E,10,20MSynComm+ SFP,2+18,1,0.22807,0.213,0.03,3 - 20MSynComm+ SFP - 2+18 - 3:59:33,0.036333333,0.825688073
4:59:33,3,E10,0.289,4.9925,SPL149,3 - SPL149,E,10,20MSynComm+ SFP,2+18,1,0.22807,0.213,0.076,3 - 20MSynComm+ SFP - 2+18 - 4:59:33,0.111666667,0.680597015
5:59:35,3,E10,0.372,5.99306,SPL149,3 - SPL149,E,10,20MSynComm+ SFP,2+18,1,0.22807,0.213,0.159,3 - 20MSynComm+ SFP - 2+18 - 5:59:35,0.181,0.878453039
6:59:35,3,E10,0.388,6.99306,SPL149,3 - SPL149,E,10,20MSynComm+ SFP,2+18,1,0.22807,0.213,0.175,3 - 20MSynComm+ SFP - 2+18 - 6:59:35,0.187,0.935828877
7:59:36,3,E10,0.395,7.99333,SPL149,3 - SPL149,E,10,20MSynComm+ SFP,2+18,1,0.22807,0.213,0.182,3 - 20MSynComm+ SFP - 2+18 - 7:59:36,0.187666667,0.969804618
8:59:37,3,E10,0.398,8.99361,SPL149,3 - SPL149,E,10,20MSynComm+ SFP,2+18,1,0.22807,0.213,0.185,3 - 20MSynComm+ SFP - 2+18 - 8:59:37,0.191333333,0.966898955
9:59:38,3,E10,0.403,9.99389,SPL149,3 - SPL149,E,10,20MSynComm+ SFP,2+18,1,0.22807,0.213,0.19,3 - 20MSynComm+ SFP - 2+18 - 9:59:38,0.201666667,0.94214876
10:59:38,3,E10,0.408,10.99389,SPL149,3 - SPL149,E,10,20MSynComm+ SFP,2+18,1,0.22807,0.213,0.195,3 - 20MSynComm+ SFP - 2+18 - 10:59:38,0.224,0.870535714
11:59:40,3,E10,0.416,11.99444,SPL149,3 - SPL149,E,10,20MSynComm+ SFP,2+18,1,0.22807,0.213,0.203,3 - 20MSynComm+ SFP - 2+18 - 11:59:40,0.260666667,0.778772379
12:59:41,3,E10,0.424,12.99472,SPL149,3 - SPL149,E,10,20MSynComm+ SFP,2+18,1,0.22807,0.213,0.211,3 - 20MSynComm+ SFP - 2+18 - 12:59:41,0.287,0.735191638
13:59:42,3,E10,0.43,13.995,SPL149,3 - SPL149,E,10,20MSynComm+ SFP,2+18,1,0.22807,0.213,0.217,3 - 20MSynComm+ SFP - 2+18 - 13:59:42,0.308666667,0.703023758
14:59:43,3,E10,0.436,14.99528,SPL149,3 - SPL149,E,10,20MSynComm+ SFP,2+18,1,0.22807,0.213,0.223,3 - 20MSynComm+ SFP - 2+18 - 14:59:43,0.332,0.671686747
15:59:44,3,E10,0.438,15.99556,SPL149,3 - SPL149,E,10,20MSynComm+ SFP,2+18,1,0.22807,0.213,0.225,3 - 20MSynComm+ SFP - 2+18 - 15:59:44,0.368333333,0.610859729
16:59:44,3,E10,0.441,16.99556,SPL149,3 - SPL149,E,10,20MSynComm+ SFP,2+18,1,0.22807,0.213,0.228,3 - 20MSynComm+ SFP - 2+18 - 16:59:44,0.433333333,0.526153846
17:59:44,3,E10,0.454,17.99556,SPL149,3 - SPL149,E,10,20MSynComm+ SFP,2+18,1,0.22807,0.213,0.241,3 - 20MSynComm+ SFP - 2+18 - 17:59:44,0.526,0.458174905
18:59:45,3,E10,0.473,18.99583,SPL149,3 - SPL149,E,10,20MSynComm+ SFP,2+18,1,0.22807,0.213,0.26,3 - 20MSynComm+ SFP - 2+18 - 18:59:45,0.637333333,0.407949791
19:59:47,3,E10,0.506,19.99639,SPL149,3 - SPL149,E,10,20MSynComm+ SFP,2+18,1,0.22807,0.213,0.293,3 - 20MSynComm+ SFP - 2+18 - 19:59:47,0.677333333,0.43257874
20:59:48,3,E10,0.564,20.99667,SPL149,3 - SPL149,E,10,20MSynComm+ SFP,2+18,1,0.22807,0.213,0.351,3 - 20MSynComm+ SFP - 2+18 - 20:59:48,0.697666667,0.50310559
21:59:49,3,E10,0.674,21.99694,SPL149,3 - SPL149,E,10,20MSynComm+ SFP,2+18,1,0.22807,0.213,0.461,3 - 20MSynComm+ SFP - 2+18 - 21:59:49,0.7,0.658571429
22:59:50,3,E10,0.838,22.99722,SPL149,3 - SPL149,E,10,20MSynComm+ SFP,2+18,1,0.22807,0.213,0.625,3 - 20MSynComm+ SFP - 2+18 - 22:59:50,0.703666667,0.888204642
23:59:51,3,E10,1.047,23.9975,SPL149,3 - SPL149,E,10,20MSynComm+ SFP,2+18,1,0.22807,0.213,0.834,3 - 20MSynComm+ SFP - 2+18 - 23:59:51,0.705333333,1.18241966
24:59:51,3,E10,1.185,24.9975,SPL149,3 - SPL149,E,10,20MSynComm+ SFP,2+18,1,0.22807,0.213,0.972,3 - 20MSynComm+ SFP - 2+18 - 24:59:51,0.706,1.376770538
25:59:53,3,E10,1.224,25.99806,SPL149,3 - SPL149,E,10,20MSynComm+ SFP,2+18,1,0.22807,0.213,1.011,3 - 20MSynComm+ SFP - 2+18 - 25:59:53,0.71,1.423943662
26:59:54,3,E10,1.211,26.99833,SPL149,3 - SPL149,E,10,20MSynComm+ SFP,2+18,1,0.22807,0.213,0.998,3 - 20MSynComm+ SFP - 2+18 - 26:59:54,0.719666667,1.386753126
27:59:54,3,E10,1.192,27.99833,SPL149,3 - SPL149,E,10,20MSynComm+ SFP,2+18,1,0.22807,0.213,0.979,3 - 20MSynComm+ SFP - 2+18 - 27:59:54,0.732666667,1.336214741
28:59:55,3,E10,1.18,28.99861,SPL149,3 - SPL149,E,10,20MSynComm+ SFP,2+18,1,0.22807,0.213,0.967,3 - 20MSynComm+ SFP - 2+18 - 28:59:55,0.758,1.275725594
29:59:56,3,E10,1.176,29.99889,SPL149,3 - SPL149,E,10,20MSynComm+ SFP,2+18,1,0.22807,0.213,0.963,3 - 20MSynComm+ SFP - 2+18 - 29:59:56,0.799333333,1.204753962
30:59:57,3,E10,1.17,30.99917,SPL149,3 - SPL149,E,10,20MSynComm+ SFP,2+18,1,0.22807,0.213,0.957,3 - 20MSynComm+ SFP - 2+18 - 30:59:57,0.83,1.153012048
31:59:58,3,E10,1.171,31.99944,SPL149,3 - SPL149,E,10,20MSynComm+ SFP,2+18,1,0.22807,0.213,0.958,3 - 20MSynComm+ SFP - 2+18 - 31:59:58,0.862333333,1.110939312
32:59:58,3,E10,1.169,32.99944,SPL149,3 - SPL149,E,10,20MSynComm+ SFP,2+18,1,0.22807,0.213,0.956,3 - 20MSynComm+ SFP - 2+18 - 32:59:58,0.887666667,1.076980849
34:00:00,3,E10,1.168,34,SPL149,3 - SPL149,E,10,20MSynComm+ SFP,2+18,1,0.22807,0.213,0.955,3 - 20MSynComm+ SFP - 2+18 - 34:00:00,0.914,1.044857768
35:00:01,3,E10,1.169,35.00028,SPL149,3 - SPL149,E,10,20MSynComm+ SFP,2+18,1,0.22807,0.213,0.956,3 - 20MSynComm+ SFP - 2+18 - 35:00:01,0.931666667,1.026118068
36:00:02,3,E10,1.17,36.00056,SPL149,3 - SPL149,E,10,20MSynComm+ SFP,2+18,1,0.22807,0.213,0.957,3 - 20MSynComm+ SFP - 2+18 - 36:00:02,0.949,1.008429926
37:00:02,3,E10,1.174,37.00056,SPL149,3 - SPL149,E,10,20MSynComm+ SFP,2+18,1,0.22807,0.213,0.961,3 - 20MSynComm+ SFP - 2+18 - 37:00:02,0.968666667,0.992085341
